valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.428,1961,0.637,['Dizzy Gillespie'],0.563,386933,0.526,0,1bjzaZcLykCYH5yNe6wmDF,0.0418,6,0.733,-17.674,1,Manteca - Live At Carnegie Hall / 1961,16,1961-09-09,0.0868,120.103
0.0707,1996,0.674,"['Barbra Streisand', 'Bryan Adams']",0.562,221973,0.224,0,2WthqeuPLwn0CHwCMrlt6L,0.0,6,0.127,-15.069,1,I Finally Found Someone (feat. Bryan Adams),65,1996-10-15,0.0289,139.009
0.579,1959,0.748,['James Brown & The Famous Flames'],0.6509999999999999,132667,0.519,0,0igsqnHrf20kN8v7laaIzz,0.0,2,0.115,-7.53,1,Messing With The Blues,14,1959,0.0373,105.882
0.647,1985,0.136,['Prefab Sprout'],0.71,226453,0.6779999999999999,0,6XGup1vnoRarqS5Eb0zeUc,0.000111,3,0.102,-8.812000000000003,1,Bonny - 2007 Remastered Version,53,1985,0.0323,131.769
0.833,1927,0.954,['Fred Gouin'],0.6990000000000001,142600,0.308,0,2hT9kbsAi52d9M1xB2VlX1,0.0,3,0.0912,-12.087,0,Marche Des Petits Pierrots,0,1927,0.0933,123.273
0.955,1966,0.209,['Wilson Pickett'],0.799,147040,0.528,0,2Z6kkJsWl7he6vl0z7Ows5,2.38e-06,10,0.0254,-10.809,1,"Mercy, Mercy",23,1966,0.0545,120.884
0.665,1966,0.7929999999999999,['Waylon Jennings'],0.7509999999999999,171400,0.512,0,30zQkZDtRQsAgJLjf7RaEm,0.0,2,0.242,-11.386,1,"Baby, Don't Be Looking in My Mind",17,1966-10-01,0.0282,110.081
0.862,1963,0.336,['Herbie Hancock'],0.489,460920,0.67,0,7asJDWkIZl6r0Nc12JyrAS,0.147,6,0.094,-12.847,1,Succotash - 2005 Digital Remaster,29,1963-08-30,0.0494,95.286
0.329,2016,0.158,"['Sinead Harnett', 'GRADES']",0.407,232878,0.403,0,5LKXxwgll43fxe1lPF7sze,5.98e-06,5,0.5529999999999999,-8.396,0,If You Let Me,58,2016-07-28,0.113,90.907
0.465,1964,0.936,"['Georges Bizet', ""Robert Massard/Choeurs René Duclos/Orchestre de l'Opéra National de Paris/Georges Prêtre"", 'Georges Prêtre', ""Orchestre du Théâtre National de l'Opéra Paris"", ""Orchestre de l'Opéra National de Paris"", 'Paris Opera Orchestra']",0.425,292440,0.337,0,43cQ91H9qfn15mYTHE1adx,0.0145,5,0.0863,-13.995,1,"Bizet: Carmen, WD 31, Act 2 Scene 2: No. 14, Couplets, ""Votre toast, je peux vous le rendre"" (Escamillo, Frasquita, Mercedes, Carmen, Chorus)",28,1964,0.067,115.859
0.862,1969,0.223,['Archie Bell & The Drells'],0.516,133706,0.741,0,766SLubGdNRCoBFfTue0AY,0.000108,3,0.152,-9.039,1,Here I Go Again,26,1969,0.0381,162.07399999999996
0.319,2008,0.0241,['Whiskey Myers'],0.532,260800,0.726,0,75qTWvk6QCGRr1V31Q41qz,4.18e-05,4,0.0867,-5.263999999999999,0,Lonely East Texas Nights,56,2008,0.0267,130.08700000000002
0.341,1963,0.8490000000000001,['Patti Page'],0.251,174000,0.1669999999999999,0,50nWkzEKd3zh8VWQuXQ16m,0.0,8,0.147,-16.793,1,The End of the World,24,1963-11-26,0.0305,92.633
0.7140000000000001,1956,0.631,['Otis Rush'],0.439,140360,0.508,0,0oTNn9AHFRa7dSgFuvHRv1,0.0,2,0.346,-9.958,1,Keep on Loving Me Baby,12,1956,0.029,70.116
0.513,2007,0.293,['Britney Spears'],0.642,229213,0.722,0,29Srmzqyig5Tg5EitFXsb8,0.0,4,0.337,-4.845,0,Radar,58,2007-10-25,0.1669999999999999,127.959
0.8320000000000001,1996,0.095,['Cake'],0.59,80853,0.7759999999999999,0,3Dxm4m2X7g8NOdjsSXzxP0,0.000663,9,0.209,-7.451,1,Race Car Ya-Yas,36,1996-09-17,0.0434,119.293
0.738,1982,0.9,['The Abyssinians'],0.6709999999999999,199747,0.335,0,1Fi6u796KbUTlg2XwFwJim,0.928,3,0.11,-17.021,0,Declaration of Rights,28,1982,0.0859,142.045
0.7170000000000001,1945,0.994,['Nilima Banerjee'],0.579,199974,0.0291,0,4Lzc1t2cu3Fx5Y3Vsp5KbW,0.535,10,0.119,-15.318,1,Jo Bhi Jhaunka Hawa Ka Aata Hai,0,1945-12-31,0.187,73.65
0.157,1941,0.1669999999999999,['The Slobs'],0.542,180715,0.418,0,4CkTLyelaeP4kHusuhPZCI,0.0,0,0.0822,-7.114,1,All I Want For ZZT Is You,0,1941,0.147,149.314
0.754,1975,0.491,"[""The J.B.'s""]",0.753,498333,0.612,0,6vAzNhePJpWqseEf9pwBDB,0.0297,5,0.0782,-8.427999999999999,0,(It's Not The Express) It's The J.B.'s Monaurail - Pts. 1 & 2 / Single Version,27,1975-01-01,0.149,93.803
0.483,1979,0.0829,['The Cure'],0.6,195693,0.632,0,3NcBDyfUycNas63d8t7w4r,0.00118,11,0.0854,-8.472000000000001,0,Three Imaginary Boys - 2005 Remaster,24,1979-05-11,0.0565,169.47299999999996
0.675,2020,0.0679,['2 Chainz'],0.897,171838,0.767,1,6jzW19SQaLj1kLArvipGQZ,0.000364,11,0.129,-4.544,1,Grey Area,68,2020-11-13,0.0959,134.91299999999998
0.425,1961,0.956,['Al Caiola'],0.276,153546,0.191,0,7jsPoYlYRdyUipPU9OopSh,0.278,1,0.095,-17.878,1,Non Dimenticar,11,1961-09-26,0.0307,78.107
0.463,1992,0.703,['Alejandro Fernández'],0.46,173533,0.341,0,3l5lT0q0KsfeFkYurNkxXk,0.0,10,0.215,-8.486,0,Intenta Vivir Sin Mí,43,1992-07-21,0.0423,147.188
0.967,2002,0.125,['Los Tigrillos'],0.746,161720,0.794,0,1lH7iIoRToQuAVR2uj9ICF,0.0,2,0.29,-6.0070000000000014,1,Será porque te amo,50,2002-07-31,0.0884,170.28400000000005
0.334,1939,0.996,['Titi Botez'],0.608,172931,0.236,0,2E9fyB3M7wA6etgx0gH44o,0.227,10,0.183,-14.928,1,Azi noapte te-am visat,0,1939-01-01,0.0522,118.241
0.838,1983,0.314,['Denise LaSalle'],0.569,223800,0.6459999999999999,0,36ZrMGe6TbYnbQoAITizAl,4.650000000000001e-05,11,0.057,-7.252000000000002,0,A Lady In The Street,26,1983-03-14,0.0898,177.378
0.933,1991,0.218,['Hal Ketchum'],0.627,177987,0.6970000000000001,0,7uLQTOxQ3nwwoHuxwt2AHJ,0.0,8,0.0733,-6.61,1,Small Town Saturday Night,62,1991-04-29,0.0266,154.086
0.879,1982,0.373,['The Nolans'],0.451,198600,0.73,0,4aGVpNl4csfQ2W1i4Ao40q,4.4e-06,9,0.439,-9.828,1,I'm in the Mood for Dancing,51,1982-11-05,0.0483,210.654
0.674,2004,0.136,['Citizen Cope'],0.852,232053,0.627,0,03AHfpOxCjVVwQzS7zobqQ,0.0,5,0.141,-4.788,0,Pablo Picasso,43,2004,0.0456,91.026
0.691,2005,0.00382,"['Chamillionaire', ""Lil' Flip""]",0.8590000000000001,274227,0.773,1,3KcsyKN0GyGQYGZJJhIx3L,0.0,7,0.129,-4.549,1,Turn It Up,49,2005-01-01,0.266,166.824
0.622,1951,0.986,['Sam Eskin'],0.639,91960,0.0579,0,23VOUTQYZ4wzp74vHY7XTP,0.0,0,0.173,-16.266,1,The Rio Grande,2,1951-01-01,0.0674,110.596
0.961,1973,0.735,['Cheo Feliciano'],0.6970000000000001,234933,0.809,0,1f5XLutbGai35jI95ocTfI,1.05e-06,4,0.326,-3.614,0,Me La Gozo Entera,28,1973-12-31,0.0982,96.902
0.381,1930,0.967,"['Igor Stravinsky', 'Walter Straram Concerts Orchestra']",0.36,232813,0.318,0,08oZMHCvq7oobnjWZXhzGu,0.7909999999999999,4,0.185,-15.734000000000002,1,The Firebird: VI Danse Infernale of King Kastchei and Demons,0,1930,0.0577,82.182
0.931,1959,0.993,['Mighty Sparrow'],0.713,237840,0.374,0,4GdPBop9gxaHzlqDQ014UX,0.192,5,0.33,-11.873,1,Mad Bomber,12,1959-01-01,0.114,94.128
0.48,1988,0.00132,['Living Colour'],0.545,228133,0.98,0,2OXGegCjAut5HofUoCoFK8,0.04,7,0.358,-4.148,0,Middle Man,31,1988,0.0598,111.994
0.767,1921,0.995,['Maurice Chevalier'],0.517,169173,0.271,0,39ZYlUAoqyE05y7rsfeivo,0.0,6,0.368,-15.487,0,Pour Bien Reussir Dans La Chaussure,0,1921,0.0551,90.39
0.0359,2016,0.94,['Deep Sleep Music Collective'],0.135,117368,0.00214,0,7MO1iUivRn2ZT7gzrJpMjl,0.897,0,0.0968,-37.424,1,Calm Ocean Waves,62,2016-11-07,0.0479,68.657
0.341,2018,0.476,['Sam Smith'],0.584,246735,0.407,0,5rFj8OzffT0iggSjcBaeND,0.0,1,0.18,-7.356,0,"Fire On Fire - From ""Watership Down""",78,2018-12-21,0.046,115.124
0.7170000000000001,2018,0.0161,['Bazzi'],0.71,131064,0.789,1,7uzmGiiJyRfuViKKK3lVmR,2.77e-06,4,0.451,-3.874,1,Mine,78,2018-04-12,0.0722,142.929
0.736,2002,0.245,['Avant'],0.794,271387,0.634,0,6Q13UWFUuqXLXT7IUVkqM1,0.0,9,0.2,-3.819,0,Makin' Good Love,54,2002-01-01,0.0381,142.254
0.357,1967,0.746,['The Beatles'],0.36,196880,0.428,0,1iVxrYU3WOaApanKwWcQqB,3.52e-05,5,0.116,-10.374,1,Strawberry Fields Forever - Take 7,32,1967-06-01,0.266,179.328
0.63,1981,0.000264,['Echo & the Bunnymen'],0.498,366507,0.875,0,1hQ5YuTPXIho0kZGsFXpFC,0.0877,0,0.0775,-9.88,1,Over the Wall,22,1981-05-30,0.0334,133.089
0.5770000000000001,1941,0.988,['Khursheed'],0.653,178704,0.209,0,1EqZQUpnC1P24fbEqlCG85,0.5660000000000001,11,0.241,-14.718,0,Jawani Mein Aake Duniya,0,1941-01-01,0.196,101.873
0.721,1972,0.8140000000000001,['Stevie Wonder'],0.512,180200,0.47,0,1xKvdXVMW2J6HAAyjLYbJo,9.53e-05,1,0.234,-14.505999999999998,0,You Are The Sunshine Of My Life,27,1972-10-28,0.0654,132.033
0.371,1958,0.8959999999999999,"['Sylvia Rexach', 'Tuti Umpierre']",0.679,113685,0.101,0,0LvMTUPhiDyWOHl8ROBQrl,1.33e-06,9,0.107,-11.828,0,Mi Subconsciente de Amor,5,1958-06-01,0.0405,85.009
0.872,1942,0.908,"['Arthur Briggs', 'Stéphane Grappelli', 'Django Reinhardt', 'Quintette du Hot Club de France']",0.833,170877,0.238,0,5fxcFfC3AhvNThc1ImR53I,0.8109999999999999,5,0.114,-15.953,1,Avalon,9,1942-01-01,0.126,138.425
0.629,1972,0.589,['Tanya Tucker'],0.693,174640,0.37,0,0KHObZgnB0muhx74dNc8sE,0.0,10,0.0908,-9.694,1,The Jamestown Ferry,34,1972,0.0475,124.765
0.493,1951,0.966,"['Gaetano Donizetti', 'Alfredo Simonetto', 'Orchestra Lirica e Coro di Torino della Rai']",0.635,111333,0.351,0,2zQuuxP4SiVjGQk608gdAX,0.0,8,0.176,-16.765,1,"Maledetti, son partiti alla fin!",0,1951,0.499,76.43
0.51,1980,0.153,['Fleetwood Mac'],0.505,256400,0.688,0,4MnlRYiAXy7hfEJZOYemVc,4.55e-06,9,0.953,-13.671,1,"Say You Love Me - Live 1980, Wichita, KS",25,1980-12-08,0.037,131.871
0.601,2019,0.464,['BENEE'],0.7929999999999999,240947,0.588,0,4zIiarkbaDt2cm6sukb1Xt,0.0,9,0.105,-5.247999999999998,0,Soaked,67,2019-06-28,0.0353,93.004
0.633,1926,0.987,['George Olsen'],0.625,190027,0.138,0,7tcKQXceJNh0qRppZQIv0S,0.0592,3,0.146,-16.077,1,All For You,0,1926-07-01,0.0345,103.488
0.14,1951,0.953,['Gene Kelly'],0.135,227427,0.0649,0,7jiuaBpnbFRSMtrgmFyQ5G,0.221,0,0.115,-23.151,0,Love Is Here To Stay,10,1951-11-11,0.0411,59.425
0.964,1977,0.0147,['Talking Heads'],0.789,189747,0.83,0,2pmytOddxLVaASHQqTH9LO,6.01e-05,4,0.12,-5.642,0,New Feeling - 2005 Remaster,41,1977-09-16,0.0321,128.482
0.157,1998,0.245,['OutKast'],0.7070000000000001,319240,0.6609999999999999,1,4V3N5LvUOh3yDPP16cwAhE,0.0,1,0.176,-5.711,0,Aquemini,58,1998-09-29,0.39,89.197
0.21,1993,0.984,['Michael Nyman'],0.422,172667,0.11,0,5zNFFrj2TvLyfbAUBLvEgj,0.8440000000000001,2,0.0722,-23.377,1,Big My Secret,43,1993-01-01,0.0392,77.475
0.177,2015,0.312,['Morgan Wallen'],0.458,249755,0.545,0,5Gy4y79aKl44KZ2BpmgY7P,2.76e-06,5,0.119,-6.2479999999999976,1,Stand Alone,59,2015-08-24,0.0285,147.939
0.93,1973,0.154,['Tony Orlando & Dawn'],0.777,180360,0.581,0,6gvfXd7pEUSPuNEMWwOJUH,0.0,1,0.11,-10.129,1,Knock Three Times,49,1973,0.0517,123.1
0.7709999999999999,2007,0.0377,['Kings of Leon'],0.741,181133,0.764,0,1ivW2dMacQpwAoc9olT6UJ,2.59e-06,2,0.0927,-5.94,1,Ragoo,51,2007-04-02,0.0301,102.008
0.688,2000,0.224,['Sade'],0.804,160627,0.52,0,0TZOdKFWNYfnwewAP8R4D8,0.00518,4,0.0944,-8.382,1,All About Our Love,45,2000-11-13,0.035,81.032
0.971,1948,0.972,['Δημήτρης Περδικόπουλος'],0.522,103945,0.37,0,5EBSgkbSvk4AhV2sRICMia,0.0896,9,0.1369999999999999,-10.054,0,Η πέρδικα,0,1948-01-01,0.0527,72.292
0.415,1988,0.0143,['Winger'],0.513,304333,0.614,0,2LF4NS5iUceQEg9GawbgzT,1.35e-06,2,0.343,-12.773,0,Without the Night,28,1988,0.0315,134.08700000000002
0.286,1954,0.804,['Jackie Gleason'],0.509,172000,0.6659999999999999,0,0hxBx0H5UPMiVnKc4i0jOG,0.0,9,0.797,-12.619000000000002,0,I Had But 50 Cents - Live,1,1954-05-03,0.894,132.562
0.544,1984,0.00144,['Metallica'],0.522,218176,0.965,0,3W2fCBJ8IZCcHqibtcCsIt,0.84,4,0.0989,-8.07,0,Blitzkrieg (Rhythm Track Rough Mix),22,1984-07-27,0.0387,99.373
0.262,1953,0.993,['Stan Getz'],0.443,221173,0.045,0,7jzY1wQK4LneiJo54wjpJk,0.904,10,0.102,-24.25800000000001,1,The Nearness Of You,2,1953-01-01,0.0373,63.965
0.985,1926,0.992,['Iván Rolón'],0.6940000000000001,52047,0.0344,0,76iJzw14Nq1AYK1ToRx4k6,0.861,9,0.0758,-43.393,0,En modo dórico,0,1926,0.0668,102.761
0.8059999999999999,2008,0.0245,['Stick Figure'],0.746,125213,0.526,0,3bl8T5xzo3Rq5brncCI0WV,0.476,5,0.152,-7.1960000000000015,0,Ballz Deep,43,2008-01-01,0.129,74.558
0.742,1931,0.994,['Francisco Canaro'],0.835,167507,0.269,0,78szIIOCGm4FIyk2CCYgF3,0.06,2,0.431,-9.208,0,El Esgunfio - Instrumental (Remasterizado),0,1931-12-11,0.175,117.486
0.5,1959,0.6990000000000001,['Peggy Lee'],0.705,172547,0.187,0,3uYFibKvkgM7V2CjRBCK2M,0.0,9,0.179,-12.014,0,Just In Time,28,1959-01-01,0.0369,110.85
0.939,2010,0.522,['Gerardo Ortiz'],0.6779999999999999,237827,0.894,0,6Z5k18VPZu4b1IaIQmbecn,0.0,11,0.299,-2.093,1,La Ultima Sombra,57,2010,0.0537,115.13
0.441,2016,0.351,"['The Weeknd', 'Lana Del Rey']",0.638,111640,0.474,0,4EDijkJdHBZZ0GwJ12iTAj,0.191,5,0.105,-12.7,0,Stargirl Interlude,65,2016-11-25,0.124,179.771
0.8740000000000001,1995,0.0908,['Real McCoy'],0.813,236933,0.882,0,3pEuO9J2MTEmec8kUfYYvl,0.00457,7,0.147,-7.575,1,Another Night,60,1995-03-28,0.0402,125.983
0.696,1998,0.591,['Miguel Y Miguel'],0.701,165067,0.347,0,1qJUfBoff3AjMvyKGIDSN1,0.0,9,0.206,-9.69,0,El Collar De Guamúchil,41,1998-01-01,0.0338,95.595
0.843,1953,0.978,['Mary Lou Williams'],0.6409999999999999,150613,0.156,0,3f9UJyPvbKjGkOWLkvV6yA,0.841,8,0.093,-22.004,1,Azure-Té,4,1953,0.0489,91.522
0.321,1978,0.152,['Rush'],0.445,283733,0.615,0,0a2tqdseoq3r847YBF6R9J,0.0182,2,0.135,-13.585,1,The Trees,24,1978-10-29,0.0395,136.57
0.39,1961,0.8490000000000001,['Bill Evans Trio'],0.519,485093,0.26,0,55yZZd5cAbfkiKA5GRueej,0.8590000000000001,0,0.19,-18.948,1,"All Of You - Take 3 / Live At The Village Vanguard, NYC; 6/25/1961",25,1961,0.0404,96.454
0.463,2010,0.183,"['Justin Bieber', 'Jessica Jarrell']",0.479,251187,0.7879999999999999,0,1tzkJMX3gNjnpcHdLD0pM3,0.0,5,0.146,-5.2120000000000015,1,Overboard,60,2010-01-01,0.0542,173.963
0.623,1987,3.63e-05,['Manowar'],0.649,230560,0.909,0,2tjb6V24kf6sDUdEFNf3m9,0.469,6,0.0787,-6.988,0,Fighting the World,54,1987-01-01,0.0729,131.91899999999998
0.377,1945,0.954,['崔萍'],0.321,183067,0.289,0,3P9bZfRyJrAlr88O2G5M4D,0.583,0,0.0827,-11.12,1,夜茫茫,0,1945-02-01,0.0329,96.788
0.195,2009,0.173,['Iyaz'],0.706,182307,0.7509999999999999,0,5vlEg2fT4cFWAqU5QptIpQ,0.0,9,0.168,-6.323,1,Replay,74,2009-08-11,0.0708,91.031
0.919,1990,0.0208,['Los Prisioneros'],0.79,242573,0.622,0,0swl1tZWBEBOdRVPN6axXe,0.00293,11,0.134,-8.19,0,Amiga Mía,57,1990-09-08,0.0545,135.256
0.347,1992,0.000817,['Sublime'],0.748,169240,0.7440000000000001,1,6BukIakKj13FZWCugXCCda,0.00947,7,0.26,-6.932,1,Right Back,46,1992-06-01,0.0923,95.847
0.6,2020,0.0033,['grandson'],0.536,208296,0.845,0,3MTfE3Mo3lfwAymYLU2luX,0.0,2,0.0465,-5.765,1,Dirty,70,2020-09-23,0.0615,159.953
0.69,1978,0.0152,['The Cars'],0.619,225627,0.579,0,4alHo6RGd0D3OUbTPExTHN,6.4e-05,4,0.0858,-9.307,1,Just What I Needed,70,1978-06-06,0.0473,127.224
0.47,2019,0.451,['Ariana Grande'],0.747,182000,0.458,0,4uTvPEr01pjTbZgl7jcKBD,0.0,6,0.252,-6.891,1,NASA,73,2019-02-08,0.303,75.029
0.908,2009,0.00287,['Ryan Bingham'],0.5760000000000001,226507,0.7859999999999999,0,3uJkekkLZfiUjtyV6cfU6d,5.92e-06,0,0.115,-5.169,1,Country Roads,41,2009-01-01,0.0282,134.968
0.0973,1971,0.369,['King Crimson'],0.291,617851,0.13,0,28cj2OUozhatkBNkhYUA87,0.215,2,0.4,-25.408,1,Formentera Lady,32,1971,0.0431,118.424
0.0808,1964,0.897,['Jan Johansson'],0.414,150787,0.159,0,35tgywQgB4oOOtB8gp29CM,0.899,2,0.101,-26.54300000000001,1,Polska från Medelpad,42,1964,0.0388,89.956
0.649,1987,0.921,"['Johann Sebastian Bach', 'Musica Antiqua Köln', 'Reinhard Goebel']",0.241,586133,0.193,0,1nwR75z9kdenGQpeCj6F6y,0.000146,1,0.119,-22.937,1,"Brandenburg Concerto No.5 In D Major, BWV 1050: 1. Allegro",34,1987-01-01,0.0333,99.245
0.442,2017,0.911,['Hippie Sabotage'],0.718,255530,0.443,1,4U9kJBr61UhO5srPib7zyz,4.71e-05,2,0.0972,-12.369000000000002,0,Running Miles,63,2017-12-15,0.0458,109.041
0.674,1964,0.0815,"['Al Kooper', 'Mike Bloomfield']",0.444,413000,0.5870000000000001,0,2vufCokaCkRC9N1BgehpVu,0.528,0,0.713,-8.39,1,Albert's Shuffle,15,1964,0.0266,96.989
0.72,2010,0.465,['Mac Miller'],0.534,147523,0.5660000000000001,1,2At3wa1XCMnEendDMO9qcM,0.0,5,0.1689999999999999,-8.661,0,Senior Skip Day,54,2010-10-22,0.224,107.799
0.648,1928,0.994,"['Francisco Canaro', 'Charlo']",0.731,173000,0.0783,0,3tqsXuzYXVx96jtHnwoDb2,0.703,6,0.172,-17.939,0,Plegaria Del Arrabal - Instrumental (Remasterizado),0,1928-09-21,0.0712,112.182
0.229,2016,0.0258,['Drake'],0.8340000000000001,189853,0.433,1,433P7tDcIAi6NLnf4Sh6tI,0.0,0,0.633,-9.607,1,Still Here,62,2016-05-06,0.174,133.938
0.682,1985,0.0224,['The Replacements'],0.647,233573,0.69,0,14g6foD6sxO1qgkDKuPgWv,0.0,6,0.147,-8.657,0,Swingin Party - 2008 Remaster,59,1985,0.0454,117.514
0.6709999999999999,1959,0.331,['Charles Mingus'],0.526,377573,0.4370000000000001,0,5gmxKaebVlFm5BoVfubcbN,0.000166,1,0.386,-14.874,1,Bird Calls,12,1959,0.109,72.317
0.76,2016,0.302,['Andrew Bird'],0.594,243120,0.6890000000000001,0,5fMZ4cDsfhxR7gnFdtrWCy,0.0173,2,0.0869,-8.395,0,Roma Fade,56,2016-01-01,0.0393,138.4
0.961,1971,0.21,['The Isley Brothers'],0.728,394453,0.784,0,1J5Yx8bxAfq0hrg7ORcFjH,0.0,5,0.214,-6.183,1,Spill the Wine,22,1971-08-21,0.0356,124.815
0.487,1940,0.986,['Kostas Roukounas'],0.382,187413,0.296,0,3vrNzpe6T9RZOMmFgUc9Zy,0.0251,4,0.131,-11.534,0,Kalotixa einai ta vouna,0,1940-01-01,0.0524,78.248
0.619,1988,0.117,"['Eazy-E', 'The D.O.C.', 'Ice Cube']",0.662,326080,0.831,1,4df6WYvbzMoC4eSHT0VCwI,0.0,7,0.746,-3.733,1,Still Talkin' - Remix,30,1988-09-13,0.317,89.146
0.861,1973,0.0494,['Funkadelic'],0.573,276480,0.772,0,70b4lMFht6tcGMdBIpCUOr,0.00014,7,0.0605,-8.235,1,Nappy Dugout,31,1973-07-09,0.0745,161.454
0.7490000000000001,1966,0.423,['Simon & Garfunkel'],0.66,169520,0.611,0,0byOqNZN9ailhoORv5Ps0Z,1.11e-05,0,0.107,-10.309,1,I Am a Rock,60,1966-01-17,0.0392,113.898
0.349,2011,0.7909999999999999,['Jamie Foxx'],0.596,159000,0.287,0,7Ld6hA2qsLEXPn39FfuHwb,4.44e-05,7,0.0865,-12.618,1,Fly Love,49,2011-01-01,0.0335,115.209
0.7190000000000001,1995,0.00199,['blink-182'],0.369,158093,0.8390000000000001,0,6XvCgvHzNff98XlI8YGaAp,0.0,0,0.0625,-8.095,1,Does My Breath Smell?,36,1995,0.0765,81.369
0.613,1946,0.969,"['Gustav Mahler', 'Bruno Walter']",0.585,101227,0.0555,0,4w6vHWB6aSIAdkaEWnR51i,0.0,5,0.153,-21.047,1,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 1, No. 3, Hans und Grete",0,1946,0.13,91.044
0.125,1926,0.989,"['Frédéric Chopin', 'Guiomar Novaes', 'New York Philharmonic', 'George Szell']",0.288,506613,0.278,0,2tRgIB5OjZsH0p0Y5ZfXHe,0.845,5,0.306,-13.9,0,"Concerto pour piano No. 2 in F Minor, Op. 21: III. Allegro Vivace",0,1926,0.0311,101.221
0.534,1952,0.513,"['Mary Norton', 'Katharina Thalbach']",0.617,454747,0.359,0,3uGV9HQz802MXmIEROFrr1,0.00016,1,0.115,-20.985,1,"Die Borger, Kapitel 5",5,1952,0.952,76.615
0.591,1982,0.0013,['38 Special'],0.436,213307,0.6409999999999999,0,6oTLBv63MJ7Asc7bNR7hAE,5.33e-05,4,0.115,-9.169,0,Breakin' Loose,27,1982-01-01,0.0414,77.749
0.612,1944,0.927,['Rina Celi'],0.638,138852,0.306,0,5K2wkvUtplGNH7r0r0PJXe,0.00877,7,0.362,-15.769,1,Mimi Mimosa - Remastered,0,1944-01-12,0.0393,102.141
0.39,2015,0.00746,['Imagine Dragons'],0.407,249347,0.6559999999999999,0,2x2SotEkKozaFh6H1aVnOZ,0.255,6,0.343,-7.087999999999999,0,Who We Are,56,2015-10-30,0.0413,173.954
0.767,1986,0.0115,['Run–D.M.C.'],0.72,332400,0.775,0,1zAfj2rXxddGb8Dhnwxue8,0.0,2,0.15,-13.203,1,Raising Hell,35,1986-05-15,0.26,169.141
0.414,2004,0.75,['Kostas Vomvolos'],0.755,148027,0.0499,0,0rrN6OB0o1G7cA7z4JlWvr,0.836,2,0.161,-13.834,1,O Romeos Dipla Sti Fotia,0,2004-03-01,0.0708,81.373
0.919,1966,0.186,['Stevie Wonder'],0.593,174400,0.642,0,0Hw6SCrtU9pFCjgAONpnGZ,0.0,5,0.129,-9.894,0,Uptight (Everything's Alright),59,1966-05-01,0.0304,133.281
0.409,2015,0.000175,['G-Eazy'],0.537,127427,0.624,1,7xq3uN2toVZ8IbNzfTucyJ,2.2e-06,11,0.116,-8.794,1,Calm Down,63,2015-12-04,0.325,102.315
0.578,1944,0.995,['Amirbai Karnataki'],0.501,184693,0.219,0,3gteaXQCIGLKR57KIaEr3X,0.919,7,0.182,-16.535,1,Chanda Des Piya Ke Jaa,0,1944-12-31,0.0715,90.715
0.6920000000000001,2009,0.106,['Wiz Khalifa'],0.7,259717,0.626,1,34BvO1DOwjZ9pHBRiC31tE,0.0,9,0.343,-8.185,1,Studio Lovin’,45,2009-11-24,0.278,136.025
0.321,2001,0.608,['Whiskeytown'],0.585,180960,0.213,0,3OYH2OCLzjGm9kyyTHB2ZX,8.89e-06,11,0.106,-13.667,1,Jacksonville Skyline,42,2001-05-22,0.0442,142.627
0.222,1969,0.754,['Jethro Tull'],0.344,247067,0.34,0,6BkTXPPh7bjWm5luh9I519,0.0116,9,0.0763,-13.218,1,Reasons for Waiting - 2001 Remaster,30,1969-08-01,0.0336,90.035
0.578,1998,0.0803,['Men Without Hats'],0.632,165507,0.5820000000000001,0,4t5lrf5rFX6JWAUPKCDlKk,0.00351,5,0.0832,-13.461,1,Safety Dance,58,1998-01-01,0.044,101.641
0.631,1991,0.00297,['2nd II None'],0.97,164960,0.578,1,7eH6rFngQor2A08suABvGI,0.0,6,0.368,-14.512,0,Be True to Yourself,31,1991,0.187,113.01
0.565,1935,0.7859999999999999,"['Sinclair Lewis', 'Frank Arnold']",0.6459999999999999,275397,0.19,0,1Ibl4v4QBdMwduVRuOgoMe,1.7100000000000002e-05,2,0.162,-21.044,1,"Das ist bei uns nicht möglich, Kapitel 210",0,1935,0.962,84.506
0.0794,2018,0.463,['Beau Young Prince'],0.764,177653,0.725,0,5F2AuFzEiuAQD0JVNjVJQz,5.91e-06,7,0.109,-8.812000000000003,1,Let Go,64,2018-12-14,0.0576,100.063
0.72,1990,0.274,['Maná'],0.804,245600,0.8340000000000001,0,1bBAdiS3gPVB3qQKTf20q8,1.6100000000000002e-05,6,0.0881,-4.644,1,Buscándola,46,1990-07-02,0.0316,96.339
0.687,1936,0.198,"['Ernst H. Gombrich', 'Christoph Waltz']",0.6920000000000001,369040,0.354,0,0dIWlHMxlR3aNQLZDs1Se1,0.0,3,0.202,-17.778,0,"Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 54",14,1936,0.949,81.204
0.964,1997,0.34,['Banda Cuisillos'],0.815,196940,0.727,0,1G4SKVSuNdH2HTBlqZuSpn,0.000698,5,0.326,-5.78,0,Muñequita,47,1997-05-14,0.0427,109.366
